 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
   12894        -0.0001         3.4662           0.33         5.0094         0.3276         20.072 2024-12-29T22:47:31
   12895        -0.0001         3.4129           0.32         4.8904         0.3184         19.422 2024-12-29T22:47:32
   12896        -0.0001         3.3492           0.31         4.7953         0.3121         20.624 2024-12-29T22:47:37
   12897        -0.0001         3.2720           0.31         4.7339         0.3098         20.369 2024-12-29T22:47:38
   12898        -0.0001         3.1786           0.31         4.7164         0.3127         21.727 2024-12-29T22:47:40
   12899        -0.0001         2.9837           0.32         4.7102         0.3218         19.916 2024-12-29T22:47:44
   12901        -0.0001         2.6984           0.36         4.9876         0.3639         19.684 2024-12-29T22:47:46
   12902        -0.0001         2.4009           0.44         5.6492         0.4449         19.309 2024-12-29T22:47:46
   12903        -0.0001         2.6029           0.40         5.2884         0.3987         20.030 2024-12-29T22:47:46
   12904        -0.0001         1.9473           0.57         6.6768         0.5703         19.546 2024-12-29T22:47:47
   12905        -0.0001         2.1061           0.50         6.0762         0.5023         19.709 2024-12-29T22:47:47
   12906        -0.0001         1.7049           0.65         7.3517         0.6499         19.765 2024-12-29T22:47:51
   12900        -0.0001         2.9343           0.34         4.8529         0.3386         19.935 2024-12-29T22:47:52
   12907        -0.0001         1.4573           0.74         8.1460         0.7417         19.877 2024-12-29T22:47:52
   12908        -0.0000         1.1582           0.85         9.0291         0.8450         21.178 2024-12-29T22:47:59
   12909        -0.0000         0.9810           0.96        10.0830         0.9593         21.537 2024-12-29T22:47:59
   12910        -0.0000         0.7691           1.08        11.2209         1.0836         20.518 2024-12-29T22:48:01
   12911         0.0000         0.5863           1.22        12.4632         1.2170         19.863 2024-12-29T22:48:03
   12912         0.0001         0.2841           1.79        18.0636         1.7921         19.151 2024-12-29T22:48:06
   12913         0.0001         0.2875           1.65        16.6194         1.6476         19.801 2024-12-29T22:48:06
   12914         0.0001         0.3205           1.50        15.1737         1.5013         20.229 2024-12-29T22:48:06
   12915         0.0001         0.4055           2.06        20.7697         2.0567         19.396 2024-12-29T22:48:07
   12916         0.0001         0.4083           2.06        20.8107         2.0606         19.604 2024-12-29T22:48:07
   12917         0.0001         0.5183           2.18        22.0353         2.1776         19.930 2024-12-29T22:48:10
   12918         0.0001         0.5364           2.18        22.0443         2.1776         28.815 2024-12-29T22:48:13
   12919         0.0002         0.6438           2.28        23.1040         2.2782         20.829 2024-12-29T22:48:13
   12920         0.0002         0.7685           2.36        23.9654         2.3581         20.128 2024-12-29T22:48:19
   12921         0.0002         0.8769           2.41        24.5786         2.4140         20.340 2024-12-29T22:48:20
   12922         0.0002         0.9549           2.44        24.9106         2.4433         19.719 2024-12-29T22:48:20
   12923         0.0002         0.9946           2.45        24.9530         2.4456         19.752 2024-12-29T22:48:23
   12924         0.0002         0.9528           2.35        23.9703         2.3494         19.521 2024-12-29T22:48:25
   12925         0.0002         0.9784           2.41        24.6127         2.4123         20.097 2024-12-29T22:48:26
   12926         0.0002         0.8300           2.27        23.0986         2.2683         19.740 2024-12-29T22:48:26
   12927         0.0002         0.5945           2.04        20.7348         2.0437         19.584 2024-12-29T22:48:27
   12928         0.0002         0.7179           2.16        22.0088         2.1650         20.043 2024-12-29T22:48:27
   12929         0.0001         0.4756           1.91        19.3721         1.9134         20.879 2024-12-29T22:48:31
   12930         0.0001         0.2806           1.64        16.5335         1.6393         21.144 2024-12-29T22:48:34
   12931         0.0001         0.2806           1.64        16.5335         1.6393         21.301 2024-12-29T22:48:34
   12932         0.0001         0.2126           1.50        15.1273         1.5021         19.864 2024-12-29T22:48:38
   12933         0.0001         0.1656           1.37        13.7752         1.3692         19.339 2024-12-29T22:48:39
   12934         0.0001         0.1379           1.24        12.5022         1.2433         19.820 2024-12-29T22:48:40
   12935         0.0001         0.1261           1.13        11.3241         1.1261         19.548 2024-12-29T22:48:43
   12936         0.0001         0.1174           1.02        10.2229         1.0164         19.440 2024-12-29T22:48:45
   12937         0.0001         0.1229           0.92         9.2590         0.9197         19.520 2024-12-29T22:48:45
   12938         0.0000         0.1469           0.84         8.4245         0.8351         19.830 2024-12-29T22:48:46
   12939         0.0000         0.1440           0.76         7.6776         0.7606         20.538 2024-12-29T22:48:47
   12940         0.0000         0.1708           0.70         7.0773         0.6992         20.580 2024-12-29T22:48:47
   12941         0.0000         0.1779           0.65         6.5786         0.6490         21.491 2024-12-29T22:48:53
   12942         0.0000         0.1772           0.58         5.8832         0.5795         20.144 2024-12-29T22:48:54
   12943         0.0000         0.1775           0.58         5.8770         0.5788         20.769 2024-12-29T22:48:55
   12944         0.0000         0.1701           0.56         5.6604         0.5575         19.545 2024-12-29T22:48:58
   12945         0.0000         0.1587           0.54         5.5197         0.5440         19.731 2024-12-29T22:48:59
   12946         0.0000         0.1443           0.54         5.4447         0.5373         19.558 2024-12-29T22:49:00
   12947         0.0000         0.1281           0.54         5.4240         0.5360         19.819 2024-12-29T22:49:03
   12948         0.0000         0.1110           0.54         5.4455         0.5390         20.174 2024-12-29T22:49:05
   12949         0.0000         0.0945           0.55         5.4986         0.5451         20.435 2024-12-29T22:49:06
   12950         0.0001         0.0792           0.55         5.5746         0.5535         20.720 2024-12-29T22:49:06
   12951         0.0001         0.0562           0.56         5.6583         0.5630         21.579 2024-12-29T22:49:09
   12952         0.0001         0.0541           0.57         5.7523         0.5725         21.385 2024-12-29T22:49:09
   12953         0.0001         0.0451           0.58         5.8351         0.5812         19.697 2024-12-29T22:49:13
   12954         0.0001         0.0384           0.59         5.8996         0.5880         19.074 2024-12-29T22:49:13
   12955         0.0001         0.0336           0.59         5.9453         0.5928         19.937 2024-12-29T22:49:15
   12956         0.0001         0.0305           0.59         5.9647         0.5949         19.923 2024-12-29T22:49:18
   12957         0.0001         0.0287           0.59         5.9524         0.5938         19.590 2024-12-29T22:49:18
   12958         0.0001         0.0277           0.59         5.9048         0.5891         19.330 2024-12-29T22:49:19
   12959         0.0001         0.0271           0.58         5.8183         0.5805         21.149 2024-12-29T22:49:24
   12960         0.0001         0.0266           0.57         5.6889         0.5675         21.058 2024-12-29T22:49:26
   12961         0.0001         0.0259           0.55         5.5207         0.5508         21.315 2024-12-29T22:49:27
   12962         0.0001         0.0248           0.53         5.3142         0.5302         21.702 2024-12-29T22:49:28
   12963         0.0001         0.0214           0.48         4.7936         0.4783         20.713 2024-12-29T22:49:29
   12964         0.0001         0.0214           0.48         4.7936         0.4783         20.943 2024-12-29T22:49:30
   12965         0.0001         0.0192           0.45         4.4942         0.4485         19.920 2024-12-29T22:49:32
